Type,stop_id,stop_name,stop_lat,stop_lon
Metropolitan Tram,4495,60-La Trobe University/Plenty Rd (Bundoora),-37.717367212,145.042764233
Metropolitan Tram,4496,59-Preston Cemetery/Plenty Rd (Kingsbury),-37.719038559,145.039759192
Metropolitan Tram,4497,58-Browning St/Plenty Rd (Kingsbury),-37.720064458,145.036963923
Metropolitan Tram,4498,57-Reservoir District Secondary College/Plenty Rd (Reservoir),-37.722639096,145.030315522
Metropolitan Tram,4499,56-Loddon Ave/Plenty Rd (Reservoir),-37.724521745,145.027032081
Metropolitan Tram,4500,55-Albert St/Plenty Rd (Reservoir),-37.725568404,145.022806285
Metropolitan Tram,4501,54-Wilkinson St/Plenty Rd (Reservoir),-37.727705723,145.019674588
Metropolitan Tram,4502,53-Ethel Gr/Plenty Rd (Reservoir),-37.729120337,145.017515102
Metropolitan Tram,4503,52-Tyler St/Plenty Rd (Preston),-37.730993575,145.014764600
Metropolitan Tram,4504,51-Wood St/Plenty Rd (Preston),-37.734321165,145.013824671
Metropolitan Tram,4505,50-Sylvester Gr/Plenty Rd (Preston),-37.736868328,145.012565087
Metropolitan Tram,4506,49-Murray Rd/Plenty Rd (Preston),-37.738709788,145.011676088
Metropolitan Tram,4507,48-Gower St/Plenty Rd (Preston),-37.740773759,145.010088839
Metropolitan Tram,4508,47-David St/Plenty Rd (Preston),-37.742881786,145.008443575
Metropolitan Tram,4510,45-Bell St/Plenty Rd (Preston),-37.745336678,145.006527883
Metropolitan Tram,4511,44-Osborne Gr/Plenty Rd (Preston),-37.746876984,145.005419724
Metropolitan Tram,4512,43-Raglan St/Plenty Rd (Preston),-37.748882224,145.004094735
Metropolitan Tram,46517,48-Hawthorn Rd/Dandenong Rd (Caulfield North),-37.865359266,145.025418726
Metropolitan Tram,46823,48-Raleigh Rd/Wests Rd (Maribyrnong),-37.769836719,144.882898391
Metropolitan Tram,46831,20-ANZAC Station/St Kilda Rd (Melbourne City),-37.833213720,144.972372679
Metropolitan Tram,46849,20-ANZAC Station/St Kilda Rd (Melbourne City),-37.833664070,144.973405696
Metropolitan Tram,47493,D18-Bourke St/Collins St (Docklands),-37.820800931,144.942039170
Metropolitan Tram,49275,41-Woodlands Ave/Melville Rd (Pascoe Vale South),-37.748879335,144.946246524
Metropolitan Tram,49276,33-South Daly St/Dawson St (Brunswick West),-37.769527906,144.945357460
Metropolitan Tram,49277,29-Heller St/Grantham St (Brunswick West),-37.774932808,144.948852273
Metropolitan Tram,49278,38-Jacobs Reserve/Melville Rd (Brunswick West),-37.757050905,144.945089792
Metropolitan Tram,49279,41-Woodlands Ave/Melville Rd (Pascoe Vale South),-37.749781467,144.946301028
Metropolitan Tram,49280,42-Reynard St/Melville Rd (Pascoe Vale South),-37.747300573,144.944599144
Metropolitan Tram,4945,43-Van Ness Ave/Raleigh Rd (Maribyrnong),-37.769317663,144.895673352
Metropolitan Tram,49999,22-Toorak Rd/St Kilda Rd (Melbourne City),-37.835752370,144.975359759
Metropolitan Tram,52112,123-Fawkner Park/Toorak Rd (South Yarra),-37.837619511,144.980706172
Metropolitan Tram,52113,123-Fawkner Park/Toorak Rd (South Yarra),-37.837634363,144.981046660
Metropolitan Tram,6032,39-Ballantyne St/High St (Thornbury),-37.758320643,145.000549294
Metropolitan Tram,6034,37-Woolton Ave/High St (Thornbury),-37.761529289,145.000042887
Metropolitan Tram,6035,36-Darebin Rd/High St (Thornbury),-37.763325640,144.999688002
Metropolitan Tram,6036,35-Dennis St/High St (Northcote),-37.765733552,144.999259856
Metropolitan Tram,6037,34-Bent St/High St (Northcote),-37.767614244,144.999095645
Metropolitan Tram,6038,33-Arthurton Rd/High St (Northcote),-37.769413287,144.998899565
Metropolitan Tram,6039,32-Mitchell St/High St (Northcote),-37.771137954,144.998569245
Metropolitan Tram,6040,31-Northcote Town Hall/High St (Northcote),-37.774712232,144.997837061
Metropolitan Tram,6041,30-Clarke St/High St (Northcote),-37.776689688,144.997533927
Metropolitan Tram,6044,27-Westgarth St/High St (Northcote),-37.780246710,144.996847510
Metropolitan Tram,6045,26-Walker St/High St (Northcote),-37.783569524,144.996167345
Metropolitan Tram,6046,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),-37.785650281,144.994521421
Metropolitan Tram,6047,24-Michael St/Queens Pde (Clifton Hill),-37.788363998,144.991416121
Metropolitan Tram,6048,23-Wellington St/Queens Pde (Clifton Hill),-37.789481048,144.988751345
Metropolitan Tram,6049,22-Smith St/Queens Pde (Clifton Hill),-37.790467385,144.986351223
Metropolitan Tram,6050,21-Alexandra Pde/Smith St (Fitzroy),-37.794157563,144.985024536
Metropolitan Tram,6051,20-Rose St/Smith St (Collingwood),-37.796781185,144.984567114
Metropolitan Tram,6052,19-Johnston St/Smith St (Fitzroy),-37.799081307,144.984163880
Metropolitan Tram,6053,18-Hodgson St/Smith St (Fitzroy),-37.801579399,144.983743876
Metropolitan Tram,6054,17-Charles St/Smith St (Fitzroy),-37.803609870,144.983381992
Metropolitan Tram,6056,15-Smith St/Gertrude St (Fitzroy),-37.806256028,144.982662585
Metropolitan Tram,6057,14-Napier St/Gertrude St (Fitzroy),-37.805909779,144.979287257
Metropolitan Tram,6058,13-Brunswick St/Gertrude St (Fitzroy),-37.805655197,144.977056636
Metropolitan Tram,6059,12-Moor St/Nicholson St (Fitzroy),-37.801893926,144.974240365
Metropolitan Tram,6061,13-Johnston St/Nicholson St (Fitzroy),-37.798407193,144.974812623
Metropolitan Tram,6062,14-Rose St/Nicholson St (Fitzroy),-37.795253929,144.975387072
Metropolitan Tram,6063,15-Alexandra Pde/Nicholson St (Fitzroy North),-37.792019006,144.975929627
Metropolitan Tram,6064,16-Freeman St/Nicholson St (Fitzroy North),-37.788812270,144.976539492
Metropolitan Tram,6066,17-Reid St/Nicholson St (Fitzroy North),-37.785587317,144.977138440
Metropolitan Tram,6067,18-Scotchmer St/Nicholson St (Fitzroy North),-37.783072011,144.977604439
Metropolitan Tram,6068,19-Holden St/Nicholson St (Fitzroy North),-37.779936539,144.978166781
Metropolitan Tram,6069,20-Miller St/Nicholson St (Fitzroy North),-37.776782073,144.978672819
Metropolitan Tram,6070,21-Glenlyon Rd/Nicholson St (Fitzroy North),-37.773187785,144.979281609
Metropolitan Tram,6071,22-Albert St/Nicholson St (Brunswick East),-37.770421609,144.979833736
Metropolitan Tram,6103,42-Dundas St/Plenty Rd (Preston),-37.751982902,145.002002466
Metropolitan Tram,6104,41-Collins St/High St (Thornbury),-37.754549506,145.001365900
Metropolitan Tram,6105,40-Mansfield St/High St (Thornbury),-37.756697938,145.001047014
Metropolitan Tram,6106,39-Gooch St/High St (Thornbury),-37.758359948,145.000741202
Metropolitan Tram,6107,38-Clarendon St/High St (Thornbury),-37.759447192,145.000553013
Metropolitan Tram,6108,37-Woolton Ave/High St (Thornbury),-37.761235500,145.000255126
Metropolitan Tram,6109,36-Darebin Rd/High St (Thornbury),-37.763149916,144.999953826
Metropolitan Tram,6110,35-Dennis St/High St (Northcote),-37.765557829,144.999525690
Metropolitan Tram,6111,34-McCutcheon St/High St (Northcote),-37.767473204,144.999281084
Metropolitan Tram,6112,33-Separation St/High St (Northcote),-37.769192720,144.999177975
Metropolitan Tram,6113,32-Mitchell St/High St (Northcote),-37.771391905,144.998664574
Metropolitan Tram,6114,31-Northcote Town Hall/High St (Northcote),-37.775002022,144.997920071
Metropolitan Tram,6115,30-Clarke St/High St (Northcote),-37.777165747,144.997441604
Metropolitan Tram,6118,27-Westgarth St/High St (Northcote),-37.780875513,144.996728344
Metropolitan Tram,6119,26-Walker St/High St (Northcote),-37.783894188,144.996181285
Metropolitan Tram,6120,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),-37.786317160,144.993992407
Metropolitan Tram,6121,24-Gold St/Queens Pde (Fitzroy North),-37.788939142,144.990264983
Metropolitan Tram,6122,23-Wellington St/Queens Pde (Clifton Hill),-37.789735485,144.988346994
Metropolitan Tram,6123,22-Smith St/Queens Pde (Clifton Hill),-37.790636201,144.986210369
Metropolitan Tram,6124,21-Alexandra Pde/Smith St (Clifton Hill),-37.793621183,144.985277592
Metropolitan Tram,6125,20-Keele St/Smith St (Fitzroy),-37.796694217,144.984751187
Metropolitan Tram,6126,19-Johnston St/Smith St (Fitzroy),-37.798841599,144.984374825
Metropolitan Tram,6127,18-Hodgson St/Smith St (Fitzroy),-37.801393932,144.983964713
Metropolitan Tram,6128,17-Charles St/Smith St (Fitzroy),-37.803460628,144.983613209
Metropolitan Tram,6129,16-Peel St/Smith St (Collingwood),-37.804861927,144.983347933
Metropolitan Tram,6130,15-Gertrude St/Smith St (Fitzroy),-37.806236395,144.983094734
Metropolitan Tram,6131,14-Napier St/Gertrude St (Fitzroy),-37.806089883,144.979804827
Metropolitan Tram,6132,13-Brunswick St/Gertrude St (Fitzroy),-37.805822989,144.977381445
Metropolitan Tram,6133,12-Moor St/Nicholson St (Fitzroy),-37.801587474,144.974237381
Metropolitan Tram,6135,13-Johnston St/Nicholson St (Carlton),-37.797616479,144.974947788
Metropolitan Tram,6136,14-Rose St/Nicholson St (Carlton),-37.795243751,144.975319211
Metropolitan Tram,6137,15-Alexandra Pde/Nicholson St (Carlton),-37.791721756,144.975937739
Metropolitan Tram,6138,16-Freeman St/Nicholson St (Fitzroy North),-37.788515019,144.976547601
Metropolitan Tram,6140,17-Reid St/Nicholson St (Carlton North),-37.785254036,144.977147528
Metropolitan Tram,6141,18-Scotchmer St/Nicholson St (Carlton North),-37.782738924,144.977624873
Metropolitan Tram,6142,19-Brunswick Rd/Nicholson St (Fitzroy),-37.779333808,144.978228621
Metropolitan Tram,6143,20-Miller St/Nicholson St (Brunswick East),-37.776781294,144.978627425
Metropolitan Tram,6144,21-Glenlyon Rd/Nicholson St (Brunswick East),-37.774139673,144.979085391
Metropolitan Tram,6145,22-Albert St/Nicholson St (Brunswick East),-37.770257720,144.979736022
Metropolitan Tram,6147,23-Blyth St/Nicholson St (Brunswick East),-37.766969097,144.980302319
Metropolitan Tram,7354,48-Dixon St/Wattletree Rd (Malvern),-37.863571793,145.037083685
Metropolitan Tram,8345,47-Cabrini Hospital/Wattletree Rd (Malvern),-37.863148425,145.033855292
Metropolitan Tram,9156,46-Soudan St/Wattletree Rd (Malvern),-37.862827781,145.031385796
Metropolitan Tram,940,43-Egerton Rd/Wattletree Rd (Armadale),-37.861591766,145.022700307
Metropolitan Tram,946,44-Duncraig Ave/Wattletree Rd (Armadale),-37.861893240,145.025090665
Metropolitan Tram,947,45-Glenferrie Rd/Wattletree Rd (Malvern),-37.862277579,145.028126750
Metropolitan Tram,950,46-Nicholls St/Wattletree Rd (Malvern),-37.862658419,145.030958355
Metropolitan Tram,955,47-Cabrini Hospital/Wattletree Rd (Malvern),-37.862960486,145.033394237
Metropolitan Tram,968,48-Dixon St/Wattletree Rd (Malvern),-37.863393064,145.036633741
Metropolitan Tram,980,49-Tooronga Rd/Wattletree Rd (Malvern East),-37.863827446,145.039986910
Metropolitan Tram,992,41-Maribyrnong Park/Maribyrnong Rd (Ascot Vale),-37.770080335,144.902054587
Metropolitan Bus,1000,Dole Ave/Cheddar Rd (Reservoir),-37.700774806,145.018951051
Metropolitan Bus,10001,Rex St/Taylors Rd (Kings Park),-37.726975210,144.776152426
Metropolitan Bus,10002,Yuille St/Centenary Ave (Melton),-37.676159502,144.595789405
Metropolitan Bus,10009,Gum Rd/Main Rd West (Albanvale),-37.741497114,144.775899389
Metropolitan Bus,1001,Lloyd Ave/Cheddar Rd (Reservoir),-37.699183010,145.019685287
Metropolitan Bus,10010,Kings Rd/Main Rd West (St Albans),-37.741945526,144.780084744
Metropolitan Bus,10011,Moffat St/Main Rd West (St Albans),-37.742324604,144.783466504
Metropolitan Bus,10012,Washington St/Main Rd West (St Albans),-37.742795661,144.787912292
Metropolitan Bus,10013,Kate St/Main Rd West (St Albans),-37.743569379,144.794573417
Metropolitan Bus,10014,Raleighs Rd/Centenary Ave (Melton),-37.675304355,144.588776429
Metropolitan Bus,10016,Melton Cemetery/O'Neills Rd (Melton),-37.674980512,144.578254443
Metropolitan Bus,10017,Emil Park/O'Neills Rd (Melton),-37.678758947,144.577507964
Metropolitan Bus,10018,Reservoir Shopping Centre/Broadway (Reservoir),-37.717032867,145.009884747
Metropolitan Bus,10019,Northumberland Rd/Pascoe St (Pascoe Vale),-37.716286498,144.934044111
Metropolitan Bus,1002,Liston Ave/Cheddar Rd (Reservoir),-37.697447781,145.021001731
Metropolitan Bus,10020,Westbreen Primary School/Pascoe St (Pascoe Vale),-37.716552809,144.936385018
Metropolitan Bus,10021,Joffre Rd/Boundary Rd (Pascoe Vale),-37.716914924,144.940084629
Metropolitan Bus,10022,Kent Rd/Cumberland Rd (Pascoe Vale),-37.720710844,144.940195032
Metropolitan Bus,10023,Warwick Rd/Cumberland Rd (Pascoe Vale),-37.722202916,144.939972172
Metropolitan Bus,10025,Daley St/Cumberland Rd (Pascoe Vale),-37.725014922,144.939474464
Metropolitan Bus,10026,Pleasant St/Cumberland Rd (Pascoe Vale),-37.727117515,144.939121188
Metropolitan Bus,10027,Olive Gr/Cumberland Rd (Pascoe Vale),-37.729229114,144.938767639
Metropolitan Bus,10028,Gaffney St/Cumberland Rd (Pascoe Vale),-37.732165427,144.938164256
Metropolitan Bus,10029,Pardy St/Cumberland Rd (Pascoe Vale),-37.733928508,144.937979179
Metropolitan Bus,1003,Keon Pde/Dalton Rd (Thomastown),-37.695059445,145.023140702
Metropolitan Bus,10030,Eastgate St/Cumberland Rd (Pascoe Vale South),-37.735500247,144.937674581
Metropolitan Bus,10031,Bell St/Cumberland Rd (Pascoe Vale South),-37.737611439,144.937298256
Metropolitan Bus,10032,Balmoral Ave/Bell St (Pascoe Vale South),-37.738792262,144.941952149
Metropolitan Bus,10033,Royal Pde/Bell St (Pascoe Vale South),-37.739403937,144.947053144
Metropolitan Bus,10034,Davis St/Bell St (Coburg),-37.739793168,144.950775896
Metropolitan Bus,10035,Linsey St/Bell St (Coburg),-37.740086049,144.953627538
Metropolitan Bus,10036,Kelson St/Bell St (Coburg),-37.740325758,144.956015393
Metropolitan Bus,10037,Nelson St/Bell St (Coburg),-37.740717851,144.959919736
Metropolitan Bus,10038,Coburg Cemetery/Bell St (Preston),-37.743105061,144.982369786
Metropolitan Bus,10039,Tasman St/Bell St (Preston),-37.743547903,144.985603482
Metropolitan Bus,1004,Wood St/Dalton Rd (Thomastown),-37.692016709,145.025489689
Metropolitan Bus,10040,Gilbert Rd/Bell St (Preston),-37.743975442,144.989529907
Metropolitan Bus,10041,Erin St/Bell St (Preston),-37.744276670,144.992926396
Metropolitan Bus,10042,Penola St/Bell St (Preston),-37.744553226,144.995937719
Metropolitan Bus,10043,Bell Railway Station/Bell St (Preston),-37.745161503,145.002038395
Metropolitan Bus,10044,Plenty Rd/Bell St (Preston),-37.745482675,145.005037245
Metropolitan Bus,10045,Panch Health Centre/Bell St (Preston),-37.745820449,145.008489640
Metropolitan Bus,10047,O'Keefe St/Bell St (Preston),-37.746500144,145.014588626
Metropolitan Bus,10048,Liberty Pde/Bell St (Bellfield (3081)),-37.749419399,145.037141802
Metropolitan Bus,10049,Oriel Rd/Bell St (Bellfield (3081)),-37.749729494,145.039528399
Metropolitan Bus,1005,Settlement Rd/Dalton Rd (Thomastown),-37.688274707,145.028061128
Metropolitan Bus,10050,Plunkett St/Bell St (Bellfield (3081)),-37.750313403,145.042668236
Metropolitan Bus,10051,Waterdale Rd/Bell St (Bellfield (3081)),-37.751031196,145.045191705
Metropolitan Bus,10052,Gotha St/Bell St (Heidelberg Heights),-37.751894568,145.047802197
Metropolitan Bus,10053,Austin Repat MC/Bell St (Heidelberg Heights),-37.752676055,145.049824691
Metropolitan Bus,10054,Myrtle St/Bell St (Heidelberg Heights),-37.753840719,145.052677103
Metropolitan Bus,10055,Warringal SC/Cape St (Heidelberg),-37.755596016,145.067330174
Metropolitan Bus,10056,Heidelberg Primary School/Darebin St (Heidelberg),-37.754558646,145.069468363
Metropolitan Bus,10057,Brown St/Rosanna Rd (Heidelberg),-37.752103980,145.070360725
Metropolitan Bus,10058,Reid St/Rosanna Rd (Heidelberg),-37.750010839,145.070766944
Metropolitan Bus,10059,St James Rd/Rosanna Rd (Heidelberg),-37.748573433,145.071042616
Metropolitan Bus,1006,Alison St/Dalton Rd (Thomastown),-37.684002616,145.029115467
Metropolitan Bus,10060,Station Rd/Rosanna Rd (Rosanna),-37.745697319,145.071514515
Metropolitan Bus,10061,Millicent St/Lower Plenty Rd (Rosanna),-37.740489476,145.069380009
Metropolitan Bus,10062,Arden Cres/Lower Plenty Rd (Rosanna),-37.739674196,145.070774327
Metropolitan Bus,10063,Milford Gr/Lower Plenty Rd (Rosanna),-37.738035319,145.073608478
Metropolitan Bus,10064,Lyons St/Hyde St (Footscray),-37.808194599,144.899738181
Metropolitan Bus,10065,Harris St/Hyde St (Footscray),-37.811153673,144.898404850
Metropolitan Bus,10066,Yarraville Gardens/Hyde St (Yarraville),-37.814269498,144.897271427
Metropolitan Bus,10067,Lennox St/Hyde St (Yarraville),-37.816110275,144.896901123
Metropolitan Bus,10068,Earsdon St/Hyde St (Yarraville),-37.818221060,144.896511772
Metropolitan Bus,10069,Little Hyde St/Hyde St (Yarraville),-37.819882909,144.896214666
Metropolitan Bus,1007,Buckingham Ct/Dalton Rd (Thomastown),-37.680551864,145.029705721
Metropolitan Bus,10070,Hyde St/Francis St (Yarraville),-37.821786197,144.895308581
Metropolitan Bus,10071,Stephen St/Francis St (Yarraville),-37.821464393,144.892432167
Metropolitan Bus,10072,Hughes St/Francis St (Yarraville),-37.821252531,144.890665969
Metropolitan Bus,10073,Evans St/Bridge St (Port Melbourne),-37.834184977,144.940587839
Metropolitan Bus,10074,158 Bridge St (Port Melbourne),-37.835884098,144.942415438
Metropolitan Bus,10075,Bay Street Shops/Bay St (Port Melbourne),-37.838509795,144.942603825
Metropolitan Bus,10076,Cruikshank St/Liardet St (Port Melbourne),-37.840021038,144.945027687
Metropolitan Bus,10077,Bridport St/Richardson St (Albert Park),-37.842352794,144.949031189
Metropolitan Bus,10078,Albert Park Shops/Richardson St (Albert Park),-37.843579149,144.951145000
Metropolitan Bus,10079,Kerferd Rd/Richardson St (Albert Park),-37.845575192,144.954510397
Metropolitan Bus,1008,Wattle St/Dalton Rd (Thomastown),-37.678556623,145.030030641
Metropolitan Bus,10080,Middle Park Primary School/Richardson St (Middle Park),-37.847185935,144.957488847
Metropolitan Bus,10081,Wright St/Richardson St (Middle Park),-37.848005972,144.959045904
Metropolitan Bus,10082,Nimmo St/Richardson St (Middle Park),-37.849748806,144.962373225
Metropolitan Bus,10084,Armstrong St/Danks St (Middle Park),-37.853082373,144.962849712
Metropolitan Bus,10086,Fraser St/Patterson St (St Kilda West),-37.855361472,144.966969580
Metropolitan Bus,10087,Jacoby Reserve/Park St (St Kilda West),-37.857196519,144.970431279
Metropolitan Bus,10088,44 Park St (St Kilda),-37.859056749,144.972744457
Metropolitan Bus,1009,Maple St/Dalton Rd (Lalor),-37.675006772,145.030623419
Metropolitan Bus,10093,Warland Rd/Carrington St (Hampton East),-37.936069211,145.033722881
Metropolitan Bus,10094,Dane Rd/Spring Rd (Hampton East),-37.939945743,145.033813005
Metropolitan Bus,10095,Besant St/Spring Rd (Hampton East),-37.942593307,145.033162091
Metropolitan Bus,10099,Bluff Rd/Wickham Rd (Hampton),-37.942887186,145.023276946
Metropolitan Bus,101,Aquarena/Williamsons Rd (Templestowe Lower),-37.774375703,145.126379452
Metropolitan Bus,1010,Deakin Ave/Dalton Rd (Lalor),-37.671744416,145.031163183
Metropolitan Bus,10100,June St/Bluff Rd (Hampton),-37.945504405,145.022432981
Metropolitan Bus,10101,Abberfield Nursing Home/Bluff Rd (Sandringham),-37.948055486,145.021943511
Metropolitan Bus,10102,Sandringham College Highett/Bluff Rd (Sandringham),-37.950776558,145.021381159
Metropolitan Bus,10103,Bay Rd/Bluff Rd (Sandringham),-37.954323834,145.020648630
Metropolitan Bus,10104,Holloway Rd/Bluff Rd (Sandringham),-37.957699383,145.019886489
Metropolitan Bus,10105,College Gr/Balcombe Rd (Black Rock),-37.975678459,145.018868322
